,POA
2022-02-01 00:00:00+02:00,0.0
2022-02-01 00:30:00+02:00,0.0
2022-02-01 01:00:00+02:00,0.0
2022-02-01 01:30:00+02:00,0.0
2022-02-01 02:00:00+02:00,0.0
2022-02-01 02:30:00+02:00,0.0
2022-02-01 03:00:00+02:00,0.0
2022-02-01 03:30:00+02:00,0.0
2022-02-01 04:00:00+02:00,0.0
2022-02-01 04:30:00+02:00,0.0
2022-02-01 05:00:00+02:00,0.0
2022-02-01 05:30:00+02:00,0.0
2022-02-01 06:00:00+02:00,0.0
2022-02-01 06:30:00+02:00,0.0
2022-02-01 07:00:00+02:00,0.0
2022-02-01 07:30:00+02:00,619.4676338949815
2022-02-01 08:00:00+02:00,2964.622942361373
2022-02-01 08:30:00+02:00,5465.266932817914
2022-02-01 09:00:00+02:00,7716.7626217019415
2022-02-01 09:30:00+02:00,9659.245537515968
2022-02-01 10:00:00+02:00,11268.87324952587
2022-02-01 10:30:00+02:00,12526.891417070776
2022-02-01 11:00:00+02:00,13417.611969381007
2022-02-01 11:30:00+02:00,13929.305364453137
2022-02-01 12:00:00+02:00,14055.023638286111
2022-02-01 12:30:00+02:00,13793.059075591771
2022-02-01 13:00:00+02:00,13147.057035245576
2022-02-01 13:30:00+02:00,12125.797423380576
2022-02-01 14:00:00+02:00,10742.62447567456
2022-02-01 14:30:00+02:00,9014.554456809854
2022-02-01 15:00:00+02:00,6961.780480301886
2022-02-01 15:30:00+02:00,4613.881635788419
2022-02-01 16:00:00+02:00,2079.267643113878
2022-02-01 16:30:00+02:00,159.52105833675347
2022-02-01 17:00:00+02:00,0.0
2022-02-01 17:30:00+02:00,0.0
2022-02-01 18:00:00+02:00,0.0
2022-02-01 18:30:00+02:00,0.0
2022-02-01 19:00:00+02:00,0.0
2022-02-01 19:30:00+02:00,0.0
2022-02-01 20:00:00+02:00,0.0
2022-02-01 20:30:00+02:00,0.0
2022-02-01 21:00:00+02:00,0.0
2022-02-01 21:30:00+02:00,0.0
2022-02-01 22:00:00+02:00,0.0
2022-02-01 22:30:00+02:00,0.0
2022-02-01 23:00:00+02:00,0.0
2022-02-01 23:30:00+02:00,0.0
2022-02-02 00:00:00+02:00,0.0
2022-02-02 00:30:00+02:00,0.0
2022-02-02 01:00:00+02:00,0.0
2022-02-02 01:30:00+02:00,0.0
2022-02-02 02:00:00+02:00,0.0
2022-02-02 02:30:00+02:00,0.0
2022-02-02 03:00:00+02:00,0.0
2022-02-02 03:30:00+02:00,0.0
2022-02-02 04:00:00+02:00,0.0
2022-02-02 04:30:00+02:00,0.0
2022-02-02 05:00:00+02:00,0.0
2022-02-02 05:30:00+02:00,0.0
2022-02-02 06:00:00+02:00,0.0
2022-02-02 06:30:00+02:00,0.0
2022-02-02 07:00:00+02:00,0.0
2022-02-02 07:30:00+02:00,684.0187208695571
2022-02-02 08:00:00+02:00,3048.157482049679
2022-02-02 08:30:00+02:00,5542.1783193364045
2022-02-02 09:00:00+02:00,7789.408982425826
2022-02-02 09:30:00+02:00,9730.338857317085
2022-02-02 10:00:00+02:00,11340.018035025865
2022-02-02 10:30:00+02:00,12598.96489871391
2022-02-02 11:00:00+02:00,13491.06764538711
2022-02-02 11:30:00+02:00,14004.352916276235
2022-02-02 12:00:00+02:00,14131.741666784603
2022-02-02 12:30:00+02:00,13871.478359571054
2022-02-02 13:00:00+02:00,13227.238380064984
2022-02-02 13:30:00+02:00,12207.925134245535
2022-02-02 14:00:00+02:00,10827.143016731845
2022-02-02 14:30:00+02:00,9102.39133476935
2022-02-02 15:00:00+02:00,7054.692112449433
2022-02-02 15:30:00+02:00,4714.536542264845
2022-02-02 16:00:00+02:00,2185.063487523424
2022-02-02 16:30:00+02:00,200.9570338026037
2022-02-02 17:00:00+02:00,0.0
2022-02-02 17:30:00+02:00,0.0
2022-02-02 18:00:00+02:00,0.0
2022-02-02 18:30:00+02:00,0.0
2022-02-02 19:00:00+02:00,0.0
2022-02-02 19:30:00+02:00,0.0
2022-02-02 20:00:00+02:00,0.0
2022-02-02 20:30:00+02:00,0.0
2022-02-02 21:00:00+02:00,0.0
2022-02-02 21:30:00+02:00,0.0
2022-02-02 22:00:00+02:00,0.0
2022-02-02 22:30:00+02:00,0.0
2022-02-02 23:00:00+02:00,0.0
2022-02-02 23:30:00+02:00,0.0
2022-02-03 00:00:00+02:00,0.0
2022-02-03 00:30:00+02:00,0.0
2022-02-03 01:00:00+02:00,0.0
2022-02-03 01:30:00+02:00,0.0
2022-02-03 02:00:00+02:00,0.0
2022-02-03 02:30:00+02:00,0.0
2022-02-03 03:00:00+02:00,0.0
2022-02-03 03:30:00+02:00,0.0
2022-02-03 04:00:00+02:00,0.0
2022-02-03 04:30:00+02:00,0.0
2022-02-03 05:00:00+02:00,0.0
2022-02-03 05:30:00+02:00,0.0
2022-02-03 06:00:00+02:00,0.0
2022-02-03 06:30:00+02:00,0.0
2022-02-03 07:00:00+02:00,0.0
2022-02-03 07:30:00+02:00,752.8161639589988
2022-02-03 08:00:00+02:00,3134.165327292906
2022-02-03 08:30:00+02:00,5621.583035651685
2022-02-03 09:00:00+02:00,7864.512725464055
2022-02-03 09:30:00+02:00,9803.767138598716
2022-02-03 10:00:00+02:00,11413.335551370892
2022-02-03 10:30:00+02:00,12673.032216392357
2022-02-03 11:00:00+02:00,13566.33247608576
2022-02-03 11:30:00+02:00,14081.024973231864
2022-02-03 12:00:00+02:00,14209.903180417274
2022-02-03 12:30:00+02:00,13951.166027141897
2022-02-03 13:00:00+02:00,13308.519852247242
2022-02-03 13:30:00+02:00,12290.990227933271
2022-02-03 14:00:00+02:00,10912.435837689785
2022-02-03 14:30:00+02:00,9190.823635685787
2022-02-03 15:00:00+02:00,7147.971652489775
2022-02-03 15:30:00+02:00,4815.259740813772
2022-02-03 16:00:00+02:00,2291.2332569001196
2022-02-03 16:30:00+02:00,248.41016165904085
2022-02-03 17:00:00+02:00,0.0
2022-02-03 17:30:00+02:00,0.0
2022-02-03 18:00:00+02:00,0.0
2022-02-03 18:30:00+02:00,0.0
2022-02-03 19:00:00+02:00,0.0
2022-02-03 19:30:00+02:00,0.0
2022-02-03 20:00:00+02:00,0.0
2022-02-03 20:30:00+02:00,0.0
2022-02-03 21:00:00+02:00,0.0
2022-02-03 21:30:00+02:00,0.0
2022-02-03 22:00:00+02:00,0.0
2022-02-03 22:30:00+02:00,0.0
2022-02-03 23:00:00+02:00,0.0
2022-02-03 23:30:00+02:00,0.0
2022-02-04 00:00:00+02:00,0.0
2022-02-04 00:30:00+02:00,0.0
2022-02-04 01:00:00+02:00,0.0
2022-02-04 01:30:00+02:00,0.0
2022-02-04 02:00:00+02:00,0.0
2022-02-04 02:30:00+02:00,0.0
2022-02-04 03:00:00+02:00,0.0
2022-02-04 03:30:00+02:00,0.0
2022-02-04 04:00:00+02:00,0.0
2022-02-04 04:30:00+02:00,0.0
2022-02-04 05:00:00+02:00,0.0
2022-02-04 05:30:00+02:00,0.0
2022-02-04 06:00:00+02:00,0.0
2022-02-04 06:30:00+02:00,0.0
2022-02-04 07:00:00+02:00,0.0
2022-02-04 07:30:00+02:00,825.7523498462457
2022-02-04 08:00:00+02:00,3222.545621332728
2022-02-04 08:30:00+02:00,5703.385062137224
2022-02-04 09:00:00+02:00,7941.982787378057
2022-02-04 09:30:00+02:00,9879.443135386553
2022-02-04 10:00:00+02:00,11488.740620759456
2022-02-04 10:30:00+02:00,12749.008992839093
2022-02-04 11:00:00+02:00,13643.322146210174
2022-02-04 11:30:00+02:00,14159.236928991428
2022-02-04 12:00:00+02:00,14289.42317838775
2022-02-04 12:30:00+02:00,14032.036729873813
2022-02-04 13:00:00+02:00,13390.815888810446
2022-02-04 13:30:00+02:00,12374.907127798979
2022-02-04 14:00:00+02:00,10998.417698418145
2022-02-04 14:30:00+02:00,9279.767284427257
2022-02-04 15:00:00+02:00,7241.538277563865
2022-02-04 15:30:00+02:00,4915.974792428615
2022-02-04 16:00:00+02:00,2397.6246093677782
2022-02-04 16:30:00+02:00,301.7475532300993
2022-02-04 17:00:00+02:00,0.0
2022-02-04 17:30:00+02:00,0.0
2022-02-04 18:00:00+02:00,0.0
2022-02-04 18:30:00+02:00,0.0
2022-02-04 19:00:00+02:00,0.0
2022-02-04 19:30:00+02:00,0.0
2022-02-04 20:00:00+02:00,0.0
2022-02-04 20:30:00+02:00,0.0
2022-02-04 21:00:00+02:00,0.0
2022-02-04 21:30:00+02:00,0.0
2022-02-04 22:00:00+02:00,0.0
2022-02-04 22:30:00+02:00,0.0
2022-02-04 23:00:00+02:00,0.0
2022-02-04 23:30:00+02:00,0.0
2022-02-05 00:00:00+02:00,0.0
2022-02-05 00:30:00+02:00,0.0
2022-02-05 01:00:00+02:00,0.0
2022-02-05 01:30:00+02:00,0.0
2022-02-05 02:00:00+02:00,0.0
2022-02-05 02:30:00+02:00,0.0
2022-02-05 03:00:00+02:00,0.0
2022-02-05 03:30:00+02:00,0.0
2022-02-05 04:00:00+02:00,0.0
2022-02-05 04:30:00+02:00,0.0
2022-02-05 05:00:00+02:00,0.0
2022-02-05 05:30:00+02:00,0.0
2022-02-05 06:00:00+02:00,0.0
2022-02-05 06:30:00+02:00,0.0
2022-02-05 07:00:00+02:00,0.0
2022-02-05 07:30:00+02:00,902.6921553483057
2022-02-05 08:00:00+02:00,3313.197242380587
2022-02-05 08:30:00+02:00,5787.488197844902
2022-02-05 09:00:00+02:00,8021.727270926249
2022-02-05 09:30:00+02:00,9957.278479434477
2022-02-05 10:00:00+02:00,11566.146951081235
2022-02-05 10:30:00+02:00,12826.809923451234
2022-02-05 11:00:00+02:00,13721.951708365677
2022-02-05 11:30:00+02:00,14238.903908116275
2022-02-05 12:00:00+02:00,14370.216799959913
2022-02-05 12:30:00+02:00,14114.005703500952
2022-02-05 13:00:00+02:00,13474.04198639766
2022-02-05 13:30:00+02:00,12459.591827970713
2022-02-05 14:00:00+02:00,11085.005484839126
2022-02-05 14:30:00+02:00,9369.140938316628
2022-02-05 15:00:00+02:00,7335.314533246394
2022-02-05 15:30:00+02:00,5016.609523257164
2022-02-05 16:00:00+02:00,2504.099298071874
2022-02-05 16:30:00+02:00,360.70818935534663
2022-02-05 17:00:00+02:00,0.0
2022-02-05 17:30:00+02:00,0.0
2022-02-05 18:00:00+02:00,0.0
2022-02-05 18:30:00+02:00,0.0
2022-02-05 19:00:00+02:00,0.0
2022-02-05 19:30:00+02:00,0.0
2022-02-05 20:00:00+02:00,0.0
2022-02-05 20:30:00+02:00,0.0
2022-02-05 21:00:00+02:00,0.0
2022-02-05 21:30:00+02:00,0.0
2022-02-05 22:00:00+02:00,0.0
2022-02-05 22:30:00+02:00,0.0
2022-02-05 23:00:00+02:00,0.0
2022-02-05 23:30:00+02:00,0.0
2022-02-06 00:00:00+02:00,0.0
2022-02-06 00:30:00+02:00,0.0
2022-02-06 01:00:00+02:00,0.0
2022-02-06 01:30:00+02:00,0.0
2022-02-06 02:00:00+02:00,0.0
2022-02-06 02:30:00+02:00,0.0
2022-02-06 03:00:00+02:00,0.0
2022-02-06 03:30:00+02:00,0.0
2022-02-06 04:00:00+02:00,0.0
2022-02-06 04:30:00+02:00,0.0
2022-02-06 05:00:00+02:00,0.0
2022-02-06 05:30:00+02:00,0.0
2022-02-06 06:00:00+02:00,0.0
2022-02-06 06:30:00+02:00,0.0
2022-02-06 07:00:00+02:00,0.0
2022-02-06 07:30:00+02:00,983.4776976201755
2022-02-06 08:00:00+02:00,3406.018873723553
2022-02-06 08:30:00+02:00,5873.795992029905
2022-02-06 09:00:00+02:00,8103.653424039221
2022-02-06 09:30:00+02:00,10037.18368750897
2022-02-06 10:00:00+02:00,11645.467158610236
2022-02-06 10:30:00+02:00,12906.348809437342
2022-02-06 11:00:00+02:00,13802.135623360611
2022-02-06 11:30:00+02:00,14319.940812260873
2022-02-06 12:00:00+02:00,14452.19937454248
2022-02-06 12:30:00+02:00,14196.988819168168
2022-02-06 13:00:00+02:00,13558.114750117376
2022-02-06 13:30:00+02:00,12544.961933375387
2022-02-06 14:00:00+02:00,11172.118231859422
2022-02-06 14:30:00+02:00,9458.865979668595
2022-02-06 15:00:00+02:00,7429.226278358025
2022-02-06 15:30:00+02:00,5117.095881785494
2022-02-06 16:00:00+02:00,2610.5322277916557
2022-02-06 16:30:00+02:00,424.9331042383921
2022-02-06 17:00:00+02:00,0.0
2022-02-06 17:30:00+02:00,0.0
2022-02-06 18:00:00+02:00,0.0
2022-02-06 18:30:00+02:00,0.0
2022-02-06 19:00:00+02:00,0.0
2022-02-06 19:30:00+02:00,0.0
2022-02-06 20:00:00+02:00,0.0
2022-02-06 20:30:00+02:00,0.0
2022-02-06 21:00:00+02:00,0.0
2022-02-06 21:30:00+02:00,0.0
2022-02-06 22:00:00+02:00,0.0
2022-02-06 22:30:00+02:00,0.0
2022-02-06 23:00:00+02:00,0.0
2022-02-06 23:30:00+02:00,0.0
2022-02-07 00:00:00+02:00,0.0
2022-02-07 00:30:00+02:00,0.0
2022-02-07 01:00:00+02:00,0.0
2022-02-07 01:30:00+02:00,0.0
2022-02-07 02:00:00+02:00,0.0
2022-02-07 02:30:00+02:00,0.0
2022-02-07 03:00:00+02:00,0.0
2022-02-07 03:30:00+02:00,0.0
2022-02-07 04:00:00+02:00,0.0
2022-02-07 04:30:00+02:00,0.0
2022-02-07 05:00:00+02:00,0.0
2022-02-07 05:30:00+02:00,0.0
2022-02-07 06:00:00+02:00,0.0
2022-02-07 06:30:00+02:00,0.0
2022-02-07 07:00:00+02:00,0.0
2022-02-07 07:30:00+02:00,1067.933309434277
2022-02-07 08:00:00+02:00,3500.9093489749434
2022-02-07 08:30:00+02:00,5962.21195385552
2022-02-07 09:00:00+02:00,8187.6678776188
2022-02-07 09:30:00+02:00,10119.068408922649
2022-02-07 10:00:00+02:00,11726.613011783347
2022-02-07 10:30:00+02:00,12987.538792060486
2022-02-07 11:00:00+02:00,13883.787982471193
2022-02-07 11:30:00+02:00,14402.262527945191
2022-02-07 12:00:00+02:00,14535.28661276873
2022-02-07 12:30:00+02:00,14280.902755408917
2022-02-07 13:00:00+02:00,13642.952042939496
2022-02-07 13:30:00+02:00,12630.936782158058
2022-02-07 14:00:00+02:00,11259.677212005845
2022-02-07 14:30:00+02:00,9548.866560257426
2022-02-07 15:00:00+02:00,7523.2026708910635
2022-02-07 15:30:00+02:00,5217.369833780271
2022-02-07 16:00:00+02:00,2716.810535083454
2022-02-07 16:30:00+02:00,493.9958906432092
2022-02-07 17:00:00+02:00,0.0
2022-02-07 17:30:00+02:00,0.0
2022-02-07 18:00:00+02:00,0.0
2022-02-07 18:30:00+02:00,0.0
2022-02-07 19:00:00+02:00,0.0
2022-02-07 19:30:00+02:00,0.0
2022-02-07 20:00:00+02:00,0.0
2022-02-07 20:30:00+02:00,0.0
2022-02-07 21:00:00+02:00,0.0
2022-02-07 21:30:00+02:00,0.0
2022-02-07 22:00:00+02:00,0.0
2022-02-07 22:30:00+02:00,0.0
2022-02-07 23:00:00+02:00,0.0
2022-02-07 23:30:00+02:00,0.0
2022-02-08 00:00:00+02:00,0.0
2022-02-08 00:30:00+02:00,0.0
2022-02-08 01:00:00+02:00,0.0
2022-02-08 01:30:00+02:00,0.0
2022-02-08 02:00:00+02:00,0.0
2022-02-08 02:30:00+02:00,0.0
2022-02-08 03:00:00+02:00,0.0
2022-02-08 03:30:00+02:00,0.0
2022-02-08 04:00:00+02:00,0.0
2022-02-08 04:30:00+02:00,0.0
2022-02-08 05:00:00+02:00,0.0
2022-02-08 05:30:00+02:00,0.0
2022-02-08 06:00:00+02:00,0.0
2022-02-08 06:30:00+02:00,0.0
2022-02-08 07:00:00+02:00,0.0
2022-02-08 07:30:00+02:00,1155.8704276493363
2022-02-08 08:00:00+02:00,3597.7681007529063
2022-02-08 08:30:00+02:00,6052.63987406811
2022-02-08 09:00:00+02:00,8273.676985920662
2022-02-08 09:30:00+02:00,10202.841765771067
2022-02-08 10:00:00+02:00,11809.495757829867
2022-02-08 10:30:00+02:00,13070.292658542958
2022-02-08 11:00:00+02:00,13966.822788396912
2022-02-08 11:30:00+02:00,14485.784180020957
2022-02-08 12:00:00+02:00,14619.394830196294
2022-02-08 12:30:00+02:00,14365.665189586032
2022-02-08 13:00:00+02:00,13728.473142425939
2022-02-08 13:30:00+02:00,12717.437564231945
2022-02-08 14:00:00+02:00,11347.606009854142
2022-02-08 14:30:00+02:00,9639.069623071311
2022-02-08 15:00:00+02:00,7617.176126868012
2022-02-08 15:30:00+02:00,5317.37122601874
2022-02-08 16:00:00+02:00,2822.8326487704803
2022-02-08 16:30:00+02:00,567.4304704724336
2022-02-08 17:00:00+02:00,0.0
2022-02-08 17:30:00+02:00,0.0
2022-02-08 18:00:00+02:00,0.0
2022-02-08 18:30:00+02:00,0.0
2022-02-08 19:00:00+02:00,0.0
2022-02-08 19:30:00+02:00,0.0
2022-02-08 20:00:00+02:00,0.0
2022-02-08 20:30:00+02:00,0.0
2022-02-08 21:00:00+02:00,0.0
2022-02-08 21:30:00+02:00,0.0
2022-02-08 22:00:00+02:00,0.0
2022-02-08 22:30:00+02:00,0.0
2022-02-08 23:00:00+02:00,0.0
2022-02-08 23:30:00+02:00,0.0
2022-02-09 00:00:00+02:00,0.0
2022-02-09 00:30:00+02:00,0.0
2022-02-09 01:00:00+02:00,0.0
2022-02-09 01:30:00+02:00,0.0
2022-02-09 02:00:00+02:00,0.0
2022-02-09 02:30:00+02:00,0.0
2022-02-09 03:00:00+02:00,0.0
2022-02-09 03:30:00+02:00,0.0
2022-02-09 04:00:00+02:00,0.0
2022-02-09 04:30:00+02:00,0.0
2022-02-09 05:00:00+02:00,0.0
2022-02-09 05:30:00+02:00,0.0
2022-02-09 06:00:00+02:00,0.0
2022-02-09 06:30:00+02:00,0.0
2022-02-09 07:00:00+02:00,0.0
2022-02-09 07:30:00+02:00,1247.0921317598434
2022-02-09 08:00:00+02:00,3696.495582025129
2022-02-09 08:30:00+02:00,6144.984136162099
2022-02-09 09:00:00+02:00,8361.58715494964
2022-02-09 09:30:00+02:00,10288.412678689718
2022-02-09 10:00:00+02:00,11894.026430095048
2022-02-09 10:30:00+02:00,13154.52312334376
2022-02-09 11:00:00+02:00,14051.154206731191
2022-02-09 11:30:00+02:00,14570.421350480416
2022-02-09 12:00:00+02:00,14704.44113119308
2022-02-09 12:30:00+02:00,14451.194944790628
2022-02-09 13:00:00+02:00,13814.598848046127
2022-02-09 13:30:00+02:00,12804.387385139056
2022-02-09 14:00:00+02:00,11435.83053817717
2022-02-09 14:30:00+02:00,9729.404863904983
2022-02-09 15:00:00+02:00,7711.082217004815
2022-02-09 15:30:00+02:00,5417.043589829659
2022-02-09 16:00:00+02:00,2928.507321527903
2022-02-09 16:30:00+02:00,644.7544459549412
2022-02-09 17:00:00+02:00,0.0
2022-02-09 17:30:00+02:00,0.0
2022-02-09 18:00:00+02:00,0.0
2022-02-09 18:30:00+02:00,0.0
2022-02-09 19:00:00+02:00,0.0
2022-02-09 19:30:00+02:00,0.0
2022-02-09 20:00:00+02:00,0.0
2022-02-09 20:30:00+02:00,0.0
2022-02-09 21:00:00+02:00,0.0
2022-02-09 21:30:00+02:00,0.0
2022-02-09 22:00:00+02:00,0.0
2022-02-09 22:30:00+02:00,0.0
2022-02-09 23:00:00+02:00,0.0
2022-02-09 23:30:00+02:00,0.0
2022-02-10 00:00:00+02:00,0.0
2022-02-10 00:30:00+02:00,0.0
2022-02-10 01:00:00+02:00,0.0
2022-02-10 01:30:00+02:00,0.0
2022-02-10 02:00:00+02:00,0.0
2022-02-10 02:30:00+02:00,0.0
2022-02-10 03:00:00+02:00,0.0
2022-02-10 03:30:00+02:00,0.0
2022-02-10 04:00:00+02:00,0.0
2022-02-10 04:30:00+02:00,0.0
2022-02-10 05:00:00+02:00,0.0
2022-02-10 05:30:00+02:00,0.0
2022-02-10 06:00:00+02:00,0.0
2022-02-10 06:30:00+02:00,0.0
2022-02-10 07:00:00+02:00,20.458801124804722
2022-02-10 07:30:00+02:00,1341.3971764124105
2022-02-10 08:00:00+02:00,3796.993612513761
2022-02-10 08:30:00+02:00,6239.149973958758
2022-02-10 09:00:00+02:00,8451.305120690038
2022-02-10 09:30:00+02:00,10375.69014456124
2022-02-10 10:00:00+02:00,11980.11611022283
2022-02-10 10:30:00+02:00,13240.143066147219
2022-02-10 11:00:00+02:00,14136.696774729298
2022-02-10 11:30:00+02:00,14656.090255010526
2022-02-10 12:00:00+02:00,14790.343551023341
